100	0.06	0.06	0.06	0	0	0.06
200	0.04	0.06	0.06	0	0	0.04
300	0.02	0.06	0.06	0	0	0.02
400	0.02	0.06	0.06	0	0	0.02
500	0.02	0	0	0	0	0.02
600	0.02	0	0	0	0	0.02
700	0	0.02	0.02	0	0	0
800	0	0	0	0	0	0
900	0.02	0	0	0	0	0.02
1000	0.04	0	0	0	0	0.04
1100	0.06	0	0	0	0	0.06
1200	0.08	0.02	0.02	0	0	0.08
1300	0.06	0.02	0.02	0	0	0.06
1400	0.06	0.02	0.02	0	0	0.06
1500	0.02	0.02	0.02	0	0	0.02
1600	0	0	0	0	0	0
1700	0	0.02	0.02	0	0	0
1800	0	0.06	0.06	0	0	0
1900	0	0.04	0.04	0	0	0
2000	0	0.02	0.02	0	0	0
2100	0	0	0	0	0	0
2200	0	0	0	0	0	0
2300	0	0	0	0	0	0
2400	0	0.04	0.04	0	0	0
2500	0	0.06	0.06	0	0	0
2600	0	0.06	0.06	0	0	0
2700	0	0.08	0.08	0	0	0
2800	0	0.08	0.08	0	0	0
2900	0	0.04	0.04	0	0	0
3000	0.02	0.02	0.02	0	0	0.02
3100	0.04	0	0	0	0	0.04
3200	0.08	0.02	0.02	0	0	0.08
3300	0.04	0.02	0.02	0	0	0.04
3400	0.02	0.04	0.04	0	0	0.02
3500	0.02	0.04	0.04	0	0	0.02
3600	0.02	0.04	0.04	0	0	0.02
3700	0.02	0.02	0.02	0	0	0.02
3800	0	0	0	0	0	0
3900	0.02	0	0	0	0	0.02
4000	0.02	0.04	0.04	0	0	0.02
4100	0.02	0.06	0.06	0	0	0.02
4200	0.02	0.06	0.06	0	0	0.02
4300	0.02	0.04	0.04	0	0	0.02
4400	0	0.02	0.02	0	0	0
4500	0.02	0.04	0.04	0	0	0.02
4600	0.02	0.04	0.04	0	0	0.02
4700	0.02	0.04	0.04	0	0	0.02
4800	0.02	0.04	0.04	0	0	0.02
4900	0.04	0.02	0.02	0	0	0.04
5000	0.04	0.02	0.02	0	0	0.04
5100	0.02	0.02	0.02	0	0	0.02
5200	0.04	0	0	0	0	0.04
5300	0.02	0	0	0	0	0.02
5400	0.04	0.02	0.02	0	0	0.04
5500	0.04	0.02	0.02	0	0	0.04
5600	0.02	0.04	0.04	0	0	0.02
5700	0	0.02	0.02	0	0	0
5800	0	0.02	0.02	0	0	0
5900	0.02	0	0	0	0	0.02
6000	0.02	0.02	0.02	0	0	0.02
6100	0.02	0	0	0	0	0.02
6200	0	0.02	0.02	0	0	0
6300	0	0.02	0.02	0	0	0
6400	0	0.04	0.04	0	0	0
6500	0.02	0.04	0.04	0	0	0.02
6600	0.02	0.04	0.04	0	0	0.02
